434570,Gore,Funny,Horror,Action,Multiplayer,Shooter,FPS,Co-op,Online Co-Op,Memes,Casual,Blood,First-Person,Indie,Adventure,Singleplayer,Illuminati,Survival Horror,Psychological Horror,Dating Sim
507390,Indie,Adventure,Walking Simulator,First-Person
585900,Adventure,RPG,Simulation,Casual,Agriculture,Anime,Dating Sim
218680,Puzzle,Casual,Adventure,Family Friendly,Sandbox,Singleplayer,2D,Funny,Comedy,Open World,Strategy,Education,Cute,Fantasy,Moddable,Platformer,Multiplayer,Action,Replay Value,Indie
377530,RPG,Strategy,Martial Arts,Turn-Based,Adventure,Casual,Multiple Endings,Simulation,Singleplayer,Dating Sim,Story Rich,CRPG
35700,Platformer,Fantasy,Puzzle,Indie,Action,Local Co-Op,Co-op,Adventure,Puzzle-Platformer,Great Soundtrack,Singleplayer,Beautiful,Online Co-Op,Multiplayer,Physics,Casual,Atmospheric,Female Protagonist,Local Multiplayer,2D
575840,Indie,Adventure,Rogue-like
3990,Strategy,Turn-Based,4X,Turn-Based Strategy,Historical,Multiplayer,Singleplayer
266510,Card Game,RPG,Action,Rogue-like,Singleplayer,Indie,Fantasy,Adventure,Choose Your Own Adventure,Action RPG,Third Person,Difficult,Board Game,Rogue-lite,Atmospheric,Hack and Slash,Beat 'em up,Strategy,Dungeon Crawler
209870,Free to Play,FPS,Multiplayer,Action,Shooter,Gun Customization,First-Person,Futuristic,Mechs,Sci-fi,Co-op,Military,Cyberpunk,Zombies,Singleplayer,Massively Multiplayer,Tactical,Fast-Paced,Competitive,RPG
214170,RPG,Fantasy,Isometric,Classic,Action RPG,Open World,Singleplayer,Real-Time with Pause,Hack and Slash,Adventure,Exploration,2D,Action,CRPG,Great Soundtrack,Funny,Female Protagonist,Atmospheric,Story Rich,Indie
400740,Adventure,Action,Indie,Gore,Horror
393530,Free to Play,Clicker,Horror,Adventure,RPG,Indie,Casual,Simulation,Strategy,Nudity,Action,Multiplayer,Gore,Female Protagonist,Psychological Horror,Co-op,Singleplayer
452060,Indie,Action,Adventure,Rogue-like,Pixel Graphics,Platformer,Rogue-lite,2D,Difficult,Perma Death,Local Co-Op,Fantasy,Action RPG,Great Soundtrack,Blood,Co-op,Retro,Replay Value,Violent,Gore
312990,Free to Play,Action,Multiplayer,Pixel Graphics,2D,Local Co-Op,Shooter,Co-op,Local Multiplayer,Platformer,Indie,Singleplayer,Adventure,America,Controller,Side Scroller,Funny,Comedy,Classic,Open World
471010,RPG,Action,Stealth,Adventure,Indie,Isometric,Violent,Nudity,Cyberpunk,Sexual Content,Hack and Slash,Open World,Singleplayer,Action RPG,Post-apocalyptic,Top-Down
265300,Souls-like,RPG,Action,Action RPG,Dark Fantasy,Singleplayer,Difficult,Third Person,Adventure,Fantasy,Open World,Atmospheric,Medieval,Hack and Slash,Story Rich,Great Soundtrack,Magic,Horror,Multiplayer,Casual
640590,Action,LEGO,Ninja,Open World,Comedy,Funny,Adventure,Anime
17470,Horror,Action,Sci-fi,Space,Third Person,Survival Horror,Third-Person Shooter,Atmospheric,Singleplayer,Gore,Shooter,Aliens,Dark,Futuristic,Story Rich,Silent Protagonist,Survival,Adventure,Zombies,RPG
448280,Simulation,VR,Funny,Singleplayer,First-Person,Physics,Comedy,Memes,Robots,Sandbox,Atmospheric,Family Friendly,Casual,Multiplayer,Sci-fi,Realistic,Open World,Action,Illuminati,Indie
384180,Card Game,Free to Play,Strategy,Simulation,Massively Multiplayer,Atmospheric,Gambling,Multiplayer,Early Access
290730,Strategy,Free to Play,RTS,Massively Multiplayer,Multiplayer,Indie,Adventure,Casual,MMORPG,Singleplayer
261030,Zombies,Adventure,Story Rich,Episodic,Point & Click,Singleplayer,Female Protagonist,Atmospheric,Horror,Choose Your Own Adventure,Choices Matter,Comic Book,Mature,Emotional,Survival,Drama,Cinematic,Post-apocalyptic,Action,Quick-Time Events
216250
259080,Open World,Multiplayer,Action,Mod,Third-Person Shooter,Adventure,Sandbox,Massively Multiplayer,Shooter,Free to Play,Third Person,Co-op,Funny,Exploration,Epic,Racing,Moddable,FPS,Singleplayer,Zombies
607200,Free to Play,Tanks,Action,Massively Multiplayer,Multiplayer,Shooter,Early Access,Strategy,Arcade
554530,Action,Casual,Indie,Violent,Great Soundtrack,Colorful,Funny,Isometric,Arcade
407530,Free to Play,Survival,Dinosaurs,Multiplayer,Open World,Action,Adventure,Massively Multiplayer,Early Access,PvP,Dragons,Crafting,RPG,First-Person,Strategy,Singleplayer,Exploration,FPS,Sandbox,Indie
419480,Space,Open World,Action,RPG,Strategy,Simulation,Sci-fi,Space Sim,Singleplayer,Sandbox,4X,Moddable,Base-Building,Strategy RPG,Indie,Early Access,Multiplayer,3D
598330,Early Access,Management,Simulation,Building,Strategy,Indie,Sandbox,Casual,Singleplayer,2D,Economy,Flight,Base-Building
564530,Strategy,Simulation,City Builder,Historical,Classic,Singleplayer
571260,Fighting,Arcade,2D Fighter,Multiplayer,Action,Anime,Beat 'em up,Great Soundtrack,2.5D
235400,Free to Play,Strategy,RPG,Adventure,Turn-Based,Massively Multiplayer,Turn-Based Strategy,Indie,Fantasy
289520,RPG,Strategy,Turn-Based Strategy,Hex Grid,Turn-Based,Adventure,Fantasy,Villain Protagonist,Female Protagonist
495780,Casual,Indie,Puzzle
3920,Pirates,Open World,RPG,Adventure,Naval,Singleplayer,Historical,Sailing,Sandbox,Economy,Strategy,Remake,Classic,Action,Exploration,Trading,Atmospheric,Choose Your Own Adventure,Masterpiece,Fighting
237110,Fighting,Gore,Action,Multiplayer,Violent,Classic,Co-op,Arcade,Blood,Singleplayer,2D Fighter,Competitive,Local Co-Op,Local Multiplayer,Replay Value,2.5D,Remake,Beat 'em up,2D,Controller
525300,Indie,Action,Shoot 'Em Up
367670,Utilities,Controller,Software
15100,Action,Adventure,Open World,Parkour,Stealth,Third Person,Historical,Medieval,Singleplayer,Assassin,Conspiracy,Atmospheric,Story Rich,Action-Adventure,Great Soundtrack,Sandbox,Classic,Sci-fi,Controller,RPG
43110,FPS,Post-apocalyptic,Action,Atmospheric,Horror,Singleplayer,Based On A Novel,Shooter,Story Rich,First-Person,Sci-fi,Linear,Stealth,Adventure,Dark,Survival Horror,Great Soundtrack,Survival,3D Vision,Benchmark
619080,Early Access,Survival,Action,Multiplayer,Adventure,Violent,FPS,Battle Royale,Free to Play,Online Co-Op,Open World,PvP,Massively Multiplayer,Memes,Co-op,Shooter,Nudity,Horror,Singleplayer
574070,Early Access,Free to Play,Massively Multiplayer,Strategy,Turn-Based Tactics,Tactical,Hex Grid,Indie
4850,Strategy,RTS,Classic,Multiplayer,Historical
462770,Great Soundtrack,Story Rich,Visual Novel,Indie,RPG,Sports,Atmospheric,Hand-drawn,Fantasy,Action,Singleplayer,Party-Based RPG,Adventure,Colorful,Local Multiplayer,Choices Matter,Lore-Rich,Stylized,Multiple Endings,Interactive Fiction
717790,Early Access,Action,Indie,Survival,Crafting
412830,Visual Novel,Anime,Story Rich,Time Travel,Sci-fi,Great Soundtrack,Multiple Endings,Adventure,Singleplayer,Choices Matter,Science,Atmospheric,Mystery,Thriller,Romance,Psychological Horror,Memes,Dating Sim,Casual,Horror
209080,Steampunk,Team-Based,Multiplayer,Co-op,Action,Tactical,Indie,Competitive,Simulation,Adventure,Flight,FPS,Strategy,Online Co-Op,PvP,First-Person,Shooter,Class-Based,Kickstarter,Massively Multiplayer
200170,Strategy,Multiplayer,Funny,Turn-Based Strategy,Turn-Based,Comedy,Local Multiplayer,Local Co-Op,Physics,Singleplayer,2.5D,Tactical,Action,Co-op,Family Friendly,Team-Based,Classic,Side Scroller,4 Player Local,2D
32800,RPG,Action,Co-op,Fantasy,Hack and Slash,Online Co-Op,Action RPG,Third Person,Adventure,Singleplayer,Multiplayer,Controller,Open World,Gore,Atmospheric,Medieval,3D Vision,Female Protagonist,Strategy,Linear
343360,Strategy,Tower Defense,Casual,Indie,Co-op,Singleplayer
596690,Action,Adventure,RPG,Indie
535230,Pixel Graphics,Violent,Management,Strategy,Action,Simulation,Great Soundtrack,Rome,Gore,Singleplayer,Indie,Rogue-like,2D,Historical,Female Protagonist,Atmospheric,RPG
383870,Adventure,Atmospheric,Walking Simulator,Story Rich,Mystery,First-Person,Exploration,Singleplayer,Open World,Great Soundtrack,Indie,Short,Comedy,Funny,Drama,Colorful,Mature,Thriller,Horror,Casual
363680,Strategy,Warhammer 40K,Space,RTS,Sci-fi,Multiplayer,Games Workshop,Singleplayer,Tactical,Action,Fantasy,Real Time Tactics,Co-op,Survival,Great Soundtrack,Gothic
284950,Puzzle,Casual,Indie,Simulation,Singleplayer
298240,Shooter,Free to Play,FPS,Multiplayer,Action,War,First-Person,Tanks,Third-Person Shooter,Open World,Simulation,Singleplayer,PvP,Third Person,Indie,Co-op,Controller,Early Access,Adventure,Casual
267530,LEGO,Adventure,Action,Local Co-Op,Batman,Comedy,Family Friendly,Funny,Open World,Singleplayer,Multiplayer,Building,Co-op,Split Screen,3D Vision,Third Person,RPG,Casual,Platformer,Controller
263500,Free to Play,Dragons,MOBA,Multiplayer,RPG,Action,Adventure,Singleplayer,Indie,Massively Multiplayer,Co-op,Fantasy,PvP,Strategy,Survival,MMORPG,Open World,FPS,Sandbox,Atmospheric
228380,Racing,Destruction,Simulation,Driving,Physics,Action,Multiplayer,Indie,Sports,Singleplayer,Early Access,Realistic,Arcade,Funny,Sandbox,Third Person,Open World,Co-op,Atmospheric,Adventure
457590,RPG,Massively Multiplayer,Free to Play,Adventure,Casual,Anime,MMORPG
287920,Free to Play,Open World,Massively Multiplayer,Sandbox,RPG,First-Person,Survival,Action,PvP,MMORPG,Medieval,Multiplayer,Nudity,Indie,Crafting,Adventure,FPS,Co-op,Gore,Zombies
252610,Pixel Graphics,Zombies,Action,Indie,Rogue-like,Local Co-Op,Survival,RPG,Great Soundtrack,Comedy,Character Customization,2D,Difficult,Co-op,Multiplayer,Memes,Funny,Replay Value,Rogue-lite,Adventure
327690,Free to Play,Multiplayer,MOBA,Action,Strategy,Third-Person Shooter,PvP,Third Person,Co-op,Fantasy,Shooter,Massively Multiplayer,RPG,FPS,Adventure,Team-Based,Controller,Open World,Anime,Casual
337320,Early Access,Action,Gore,Fighting,Blood,First-Person,Violent,Multiplayer,Beat 'em up,Funny,Indie,Singleplayer,Sandbox,Pixel Graphics,Survival,Physics,Difficult,Voxel,FPS
266410,Racing,Simulation,Sports,Massively Multiplayer,Realistic,Multiplayer,Driving,VR,First-Person,Singleplayer,Free to Play
562080,Horror,First-Person,Singleplayer,Stealth,Strategy,Puzzle,Adventure,Difficult,Survival Horror,Action,Funny,Indie,Psychological Horror,Atmospheric,Comedy,FPS,Multiplayer,1980s,Survival,Co-op
493730,Indie,Adventure,Casual,Atmospheric,Great Soundtrack
565860,Action,Indie,Adventure,Psychological Horror,Illuminati,Singleplayer,Gore,Horror,Anime,Racing,Blood,First-Person,Psychedelic,Comedy,Thriller,Atmospheric,Relaxing,Open World,FPS,Difficult
34460,Strategy,Turn-Based Strategy,4X,Turn-Based,Historical,Singleplayer,Multiplayer,Moddable,Grand Strategy,Education,Classic,Replay Value
248170,Game Development,Animation & Modeling,Web Publishing,Utilities,Education
225640,RPG,Open World,Action RPG,Hack and Slash,Co-op,Multiplayer,Fantasy,Singleplayer,Action,Adventure,Loot,Isometric,Female Protagonist,Sandbox,Character Customization,Atmospheric
108800,Action,FPS,Sci-fi,Shooter,Multiplayer,Singleplayer,Stealth,Aliens,First-Person,Futuristic,Benchmark,Great Soundtrack,Adventure,Atmospheric,Story Rich,Cyberpunk,3D Vision,Open World,Survival,RPG
447530,Cyberpunk,Visual Novel,Great Soundtrack,Female Protagonist,Anime,Story Rich,Pixel Graphics,Indie,Singleplayer,Atmospheric,Simulation,Sci-fi,Dystopian ,Memes,Funny,Cute,Adventure,Casual,Choices Matter,Comedy
536220,Zombies,Story Rich,Choices Matter,Adventure,Post-apocalyptic,Atmospheric,Episodic,Singleplayer,Survival,Gore,Action,Violent,Point & Click,Horror,Choose Your Own Adventure,Drama,Female Protagonist,Comic Book,Visual Novel,Casual
329000,RPG,Indie,Adventure,Simulation,RPGMaker,JRPG
208090,Free to Play,Third-Person Shooter,Action,Gore,Multiplayer,Gun Customization,Shooter,Funny,Fast-Paced,Indie,Comedy,Mature,Character Customization,Third Person,Cartoony,Massively Multiplayer,Co-op,Crafting,Arena Shooter,Casual
509110,Casual,Indie,Bullet Hell
405900,RPG,Anime,Strategy RPG,JRPG,Turn-Based,Comedy,Turn-Based Strategy,Turn-Based Tactics,Funny,Tactical RPG,Strategy,Tactical,Singleplayer,Great Soundtrack,Demons,2D,Pixel Graphics,Replay Value,Story Rich,Visual Novel
213610,Action,Platformer,Great Soundtrack,3D Platformer,Classic,Fast-Paced,Adventure,Replay Value,Singleplayer,Third Person,Local Multiplayer,Retro,Family Friendly,Multiplayer,Split Screen,Racing,Story Rich,Comedy,Sci-fi,3D
617830,Action,VR,Indie,Shooter,Bullet Time,FPS,VR Only
510510,Sports,Wrestling,Simulation,Violent,Multiplayer,Fighting,Action,Singleplayer,Character Customization
323850,Multiplayer,Funny,Local Multiplayer,Action,Fast-Paced,Indie,2D,4 Player Local,Platformer,Online Co-Op,Casual,Competitive,Local Co-Op,Great Soundtrack,Co-op,Arcade,Singleplayer,Memes,Gore,Moddable
511680,Anime,Action,Hack and Slash,Story Rich,Nudity,Female Protagonist,Great Soundtrack,Singleplayer,JRPG,Cute,Visual Novel,Sexual Content,Dating Sim,Fighting,Mature,Illuminati
9930,Racing,Open World,Driving,Multiplayer,Simulation,Singleplayer,Atmospheric,Realistic,Sports,First-Person,Sandbox,Massively Multiplayer,Arcade,Co-op,Action,Adventure,Exploration
287680,Sports,Soccer,Multiplayer,Simulation,Football,Free to Play,Action,Realistic,Co-op,Team-Based
547680,Early Access,Free to Play,Strategy,Simulation,Casual,RPG,Multiplayer,Indie,Clicker,Adventure,Singleplayer,Action,Card Game,2D,Funny,Building
329050,Action,Hack and Slash,Character Action Game,Great Soundtrack,Spectacle fighter,Singleplayer,Stylized,Third Person,Difficult,Classic,Anime,Story Rich,Atmospheric,Adventure,Beat 'em up,Female Protagonist,Replay Value,Remake,Controller,RPG
667600,Shoot 'Em Up,Action,Indie,Arcade,Great Soundtrack,Bullet Hell,Local Co-Op
621880,Massively Multiplayer,Free to Play,MMORPG,RPG,Action,PvP,Anime,Early Access
226580,Racing,Sports,Simulation,Multiplayer,Singleplayer,Co-op,Driving,Arcade,Realistic
43160
251150,JRPG,RPG,Anime,Story Rich,Great Soundtrack,Turn-Based,Female Protagonist,Fantasy,Adventure,Singleplayer,Turn-Based Strategy,Masterpiece,Tactical RPG,Classic,Strategy,Turn-Based Combat,Action
287980,Strategy,Simulation,Indie,Puzzle,Minimalist,Singleplayer,Casual,Trains,Management,2D,Relaxing,Touch-Friendly,Building,Difficult,Great Soundtrack,Mouse only,Early Access,Replay Value
281640,RPG,Strategy,Story Rich,Turn-Based Strategy,Choices Matter,Indie,Atmospheric,Fantasy,Turn-Based,Singleplayer,Great Soundtrack,Tactical,Adventure,Hand-drawn,Medieval,Turn-Based Combat
597220,RPG,Adventure,Comedy,Western,Funny,Indie,Open World,Story Rich,Singleplayer,Replay Value,2D,Memes,Turn-Based Combat,Great Soundtrack,Choices Matter,Character Customization,Action
665360,Casual,Multiplayer,Simulation,Comedy,Memes,Indie,Great Soundtrack
274520,Horror,Survival,Top-Down,Atmospheric,Survival Horror,RPG,Indie,Dark,Open World,Adventure,Lovecraftian,Action,Exploration,Singleplayer,Crafting,Rogue-like,Gore,Inventory Management,Building,Nudity
507490,Strategy,RTS,Sci-fi,Simulation,Indie,Multiplayer,Singleplayer,Futuristic,Space,Benchmark,Beautiful,Real Time Tactics,Co-op,Great Soundtrack
24240,FPS,Action,Co-op,Heist,Crime,Multiplayer,Online Co-Op,Shooter,First-Person,Great Soundtrack,Team-Based,Difficult,Stealth,Tactical,Strategy,Singleplayer,Simulation,RPG,Indie,Adventure
28050
282900,Anime,JRPG,Female Protagonist,Cute,RPG,Singleplayer,Comedy,Funny,Turn-Based,Great Soundtrack,Visual Novel,Nudity,Turn-Based Combat,Strategy,Story Rich,Adventure,Memes,Action,Sci-fi,Casual
524580,Anime,RPG,JRPG,Adventure,Singleplayer,Nudity,Turn-Based Combat,Story Rich,Visual Novel,Cute,Turn-Based,Sexual Content,Funny,Great Soundtrack
553640,Action,Female Protagonist,Hack and Slash,Side Scroller,Indie,Anime,Adventure,RPG,Singleplayer,2D,Narration,Cyberpunk,Great Soundtrack,Character Action Game,Spectacle fighter,Sci-fi,Platformer,Metroidvania,Lovecraftian,Funny
356040,Survival,Post-apocalyptic,Base-Building,Pixel Graphics,Strategy,RPG,Management,Indie,Simulation,Resource Management,Building,Singleplayer,2D,Crafting,Open World,Adventure,Side Scroller,Difficult,Horror,Early Access
7600,Strategy,Trains,Management,Economy,Simulation,Singleplayer,Multiplayer,Real-Time with Pause,Classic,Casual
410110,Action,Shooter,Singleplayer,Indie,Top-Down Shooter,Atmospheric,Western,Adventure,2D,Violent,Gore,Hand-drawn,Difficult,Great Soundtrack,Arcade,Stylized,Funny,Dark Humor,Blood,Loot
482850
654880,Dating Sim,Romance,Memes,Simulation,Sexual Content,Visual Novel,Character Customization,Indie,Casual,Funny,Cute,Singleplayer,Choices Matter,Story Rich,Mature,Multiple Endings,Comedy,NSFW,Nudity,Great Soundtrack
474750,Choices Matter,Indie,Medieval,Card Game,RPG,Adventure,Singleplayer,Simulation,Choose Your Own Adventure,Strategy,Casual,Comedy,Fantasy,Story Rich,Dark Humor,2D,Funny,Difficult,Great Soundtrack,Touch-Friendly
533780,Free to Play,Zombies,Tower Defense,Multiplayer,Strategy,Survival,Action,Casual,Indie,Singleplayer,Shooter,Horror,Co-op,RTS,Top-Down
433350,Free to Play,FPS,Action,Shooter,Multiplayer,Casual,First-Person,Online Co-Op,Massively Multiplayer,Zombies,Singleplayer,Post-apocalyptic,Funny,Open World,War,Co-op,Horror,Controller,Sexual Content,Indie
285330,Simulation,Management,Classic,Strategy,Sandbox,Singleplayer,Building,Masterpiece,Economy,Isometric,Retro,Multiplayer,Casual,Pixel Graphics,Family Friendly
471550,Action,RPG,Magic,Co-op,Online Co-Op,Local Co-Op,Multiplayer,Fantasy,Twin Stick Shooter,4 Player Local
393100
241540,Zombies,Survival,Open World,Action,Post-apocalyptic,RPG,Third Person,Singleplayer,Base-Building,Sandbox,Simulation,Exploration,Multiplayer,Adventure,Horror,Third-Person Shooter,Survival Horror,Atmospheric,Co-op,Indie
40990,Action,Adventure,Classic,Story Rich,Violent,Open World,Third Person,Great Soundtrack,Atmospheric,Singleplayer,Crime,Racing
375010,Indie,Casual,Puzzle
258010,Action,RPG,Indie,Space,Sci-fi,Story Rich,Great Soundtrack,Shooter,Multiplayer,Co-op,Shoot 'Em Up,Flight
108710,Action,Horror,Adventure,Third Person,Story Rich,Atmospheric,Singleplayer,Psychological Horror,Thriller,Great Soundtrack,Episodic,Mystery,Third-Person Shooter,Dark,Cinematic,Supernatural,Narration,Survival Horror,Shooter,Survival
602940,Casual,Adventure,Indie,RPG
581670,Action,Adventure,Indie,Casual
257850,Pixel Graphics,Great Soundtrack,Difficult,Atmospheric,Adventure,Action,Indie,Singleplayer,Hack and Slash,Exploration,RPG,2D,Colorful,Action RPG,Top-Down,Post-apocalyptic,Fantasy,Sci-fi,Metroidvania,Souls-like
614860,Early Access,Massively Multiplayer,RPG,Story Rich,Cinematic,Lore-Rich,Action RPG,Adventure,Anime,Movie
526160,Early Access,Survival,Multiplayer,Open World,Adventure,Co-op,Crafting,Online Co-Op,Sandbox,Indie,Atmospheric,Singleplayer,Action,Simulation,Survival Horror,Difficult,RPG,Horror,Strategy
48000,Indie,Platformer,Puzzle,Atmospheric,Dark,Adventure,Singleplayer,2D,Horror,Puzzle-Platformer,Surreal,Short,Difficult,Side Scroller,Physics,Minimalist,Action,Casual,Cinematic,Controller
439700,Massively Multiplayer,Survival,Free to Play,Multiplayer,Shooter,Open World,Action,Zombies,FPS,Adventure,Co-op,PvP,Beat 'em up,Battle Royale,Third-Person Shooter,3D Vision,Atmospheric
341000,Management,Simulation,Strategy,Indie,Casual,Economy,Singleplayer,Building,Early Access
351510,Casual,Multiplayer,Strategy,Indie,Co-op,Comedy,Family Friendly,Local Multiplayer
459220,Strategy,RTS,Sci-fi,Multiplayer,Singleplayer,Action,War,Co-op,Great Soundtrack,Base-Building,Simulation,Classic,Military,Aliens
315660,Simulation,Trains,Driving,Open World,Building,Multiplayer,Realistic,Singleplayer
467370,Casual,Indie,Strategy,Puzzle
4560,Strategy,World War II,RTS,Multiplayer,Action,Military,Tactical,Singleplayer,War,Base-Building,Historical,Tanks,Co-op,Moddable,Simulation,Epic,Classic,Violent,Masterpiece,Team-Based
457330,Early Access,Racing,Free to Play,Multiplayer,Simulation,Driving,Sports,Massively Multiplayer,Action,Open World,Controller,Singleplayer,Online Co-Op
10680,Action,FPS,Aliens,Multiplayer,Sci-fi,Horror,Shooter,Singleplayer,First-Person,Stealth,Gore,Survival,Atmospheric,Co-op,Survival Horror,Blood,Hunting,Adventure,Online Co-Op,Strategy
391460,Early Access,Free to Play,FPS,Multiplayer,Shooter,Action,First-Person,War,Massively Multiplayer,Co-op,Zombies,Singleplayer,Survival,Controller,Open World,Online Co-Op,Gore,Atmospheric,Adventure
25900,RPG,Strategy,Turn-Based Strategy,Fantasy,Turn-Based,Adventure,Hex Grid,Tactical,Tactical RPG,Singleplayer,Atmospheric,Turn-Based Combat,Great Soundtrack,Classic,Open World,Addictive
372360,JRPG,RPG,Anime,Story Rich,Action RPG,Fantasy,Adventure,Great Soundtrack,Classic,Singleplayer,Action,Open World,Local Co-Op,Replay Value,Atmospheric,Co-op,Local Multiplayer,Masterpiece,Epic
467960,Adventure,RPG,Survival,Indie,Casual,Strategy,Simulation,Building,Singleplayer,Side Scroller,Rogue-like,2D,Rogue-lite,Difficult,Atmospheric,Third Person,Replay Value,Turn-Based Tactics,Politics,Mouse only
597170,Early Access,Action,Robots,Swordplay,Indie,Fighting,Funny,Voxel,Singleplayer,Futuristic,Comedy,Pixel Graphics,Survival,Multiplayer,Third Person,Dark Humor,Difficult,Philisophical
292990,Strategy,Historical
630,Free to Play,Co-op,Action,Multiplayer,Online Co-Op,Aliens,Shooter,Sci-fi,Top-Down,Top-Down Shooter,Survival,Third Person,Class-Based,PvE,Team-Based,Third-Person Shooter,Moddable,Strategy,Adventure,Singleplayer
425160,Casual,Indie,Action,Platformer,Puzzle,2D,Pixel Graphics,Difficult
588220,Open World,Multiplayer,Third-Person Shooter,Action,Shooter,Co-op,RPG,Post-apocalyptic,Online Co-Op,Survival,Massively Multiplayer,Tactical,Third Person,MMORPG,Adventure,Singleplayer,Atmospheric,Stealth,FPS,Sandbox
250320,Adventure,Detective,Episodic,Story Rich,Point & Click,Noir,Mature,Comic Book,Singleplayer,Atmospheric,Choose Your Own Adventure,Mystery,Dark,Cinematic,Fantasy,Quick-Time Events,Great Soundtrack,Nudity,Cartoony,Action
7670,FPS,Atmospheric,Action,Story Rich,Singleplayer,Horror,Steampunk,First-Person,Shooter,RPG,Sci-fi,Classic,Adventure,Masterpiece,Dystopian ,Underwater,Political,Dark,Great Soundtrack,Alternate History
281610,Strategy,RTS,Sci-fi,Multiplayer,Story Rich,Great Soundtrack,Space,Female Protagonist,Atmospheric,Singleplayer,Action,Futuristic,Co-op,Real-Time,Adventure,First-Person
214510,LEGO,Adventure,Action,Local Co-Op,Comedy,Fantasy,Open World,Singleplayer,Family Friendly,Funny,Co-op,Casual,Platformer,Local Multiplayer,Third Person,Controller,Split Screen,Puzzle,Multiplayer,3D Vision
562430,Strategy,Indie,Casual,Simulation,Physics,Puzzle,Singleplayer,3D Platformer,Early Access
257170,Strategy,Zombies,Simulation,Survival,Indie,Turn-Based,Singleplayer,Post-apocalyptic,Sandbox,Management,City Builder,Base-Building,RPG,Building,4X,Resource Management,Turn-Based Strategy,Real-Time with Pause,Kickstarter,Story Rich
243970,Stealth,Turn-Based Strategy,Cyberpunk,Rogue-like,Turn-Based,Strategy,Indie,Procedural Generation,Isometric,Singleplayer,Turn-Based Tactics,Tactical,Perma Death,Difficult,Rogue-lite,Action,Sci-fi,Adventure,Great Soundtrack,Female Protagonist
304430,Atmospheric,Dark,Indie,Adventure,Puzzle,Singleplayer,Puzzle-Platformer,Horror,Story Rich,Platformer,Psychological Horror,Dystopian ,Mystery,2.5D,Stealth,Great Soundtrack,Action,Sci-fi,Short,Walking Simulator
282140,Horror,Atmospheric,Story Rich,Sci-fi,Psychological Horror,First-Person,Singleplayer,Adventure,Survival Horror,Underwater,Robots,Indie,Stealth,Great Soundtrack,Puzzle,Walking Simulator,Action,Survival,Gore,Moddable
723790,Free to Play,Action,Pirates,Strategy,Simulation,Multiplayer,Adventure,Indie,Singleplayer,Naval
433530,Flight,Multiplayer,Action,Military,Tactical,Indie,Co-op,Massively Multiplayer,Team-Based,Realistic,Early Access,Casual,Open World,Singleplayer,Simulation,Strategy,Arcade,Shooter,War
217750,Free to Play,Massively Multiplayer,RPG,Action,Adventure,MMORPG,Multiplayer,Open World,Nudity,Gore,Mature,Fantasy,Great Soundtrack,Character Customization,Singleplayer
443810,Strategy,Management,Story Rich,Crime,Choices Matter,Singleplayer,Indie,Simulation,Noir,Adventure,Atmospheric,Mature,Detective,Great Soundtrack,Political,Sexual Content,Violent,Visual Novel,Kickstarter,Nudity
501300,Story Rich,Atmospheric,Walking Simulator,Adventure,First-Person,Exploration,Great Soundtrack,Indie,Female Protagonist,Mystery,Singleplayer,Short,Narration,Visual Novel,Dark,Horror,Psychological Horror,Drama,Puzzle
593280,Adventure,RPG,Action,Cute,Indie,Hack and Slash,Open World,Singleplayer,Action RPG
399000,Action,Indie,Platformer,Retro,2D,Pixel Graphics,Ninja,Comedy,Story Rich,Replay Value,Great Soundtrack,Memes
7620,Strategy,Management,Trains,Simulation,Singleplayer,Economy,Classic
330830,Comedy,Adventure,Story Rich,Choices Matter,Episodic,Singleplayer,Point & Click,Funny,Sci-fi,Choose Your Own Adventure,Action,Atmospheric,Quick-Time Events,Great Soundtrack,Dark Humor,Female Protagonist,Memes,Visual Novel,Casual,RPG
402430,Sports,Strategy,Simulation,Indie,Management
215830,Anime,Free to Play,Massively Multiplayer,RPG,Action,Hack and Slash,MMORPG,Multiplayer,JRPG,Beat 'em up,Character Customization,Side Scroller,Nudity,Adventure,Great Soundtrack,Open World,Sexual Content,Early Access,Singleplayer,Indie
204030,RPG,Adventure,Action,Fantasy,Third Person,Singleplayer,Choices Matter,Atmospheric,Classic,Open World,Story Rich,Magic,Great Soundtrack,Action RPG,Comedy,Character Customization,Exploration,Masterpiece,Dark Fantasy,Medieval
357900,Indie,Simulation,Adventure,Interactive Fiction
251730,RPG,Dungeon Crawler,Adventure,Puzzle,First-Person,Grid-Based Movement,Fantasy,Indie,Singleplayer,Atmospheric,Difficult,Party-Based RPG,Level Editor,Great Soundtrack,Exploration,Moddable,Old School,Turn-Based,Action,Retro
503560,Strategy,Simulation,Management,Casual,Indie,Singleplayer,Realistic,Crime,Moddable
317470,Free to Play,Building,Multiplayer,Open World,Sandbox,Massively Multiplayer,Crafting,Adventure,Cute,Survival,Casual,Indie,Co-op,Action,3D Platformer,RPG,MMORPG,Singleplayer,FPS,2D
342310,Early Access,Indie,Pixel Graphics,Strategy,Simulation,Political,Action,2D,RTS,Multiplayer,Historical,Violent
25800,Strategy,Grand Strategy,Historical,Real-Time with Pause,Sandbox,Political,Simulation,Multiplayer,Singleplayer,Addictive,Co-op,RTS,War,Medieval
